,ipg:site,ipg:merchantname,Country,Month,device_class,ord
2131,ipricethailand.com,Shopee,TH,2021-09,Mobile Android,4203
2132,ipricethailand.com,Shopee,TH,2021-09,Mobile Others,128
2133,ipricethailand.com,Shopee,TH,2021-09,Mobile iOS,5983
2134,ipricethailand.com,Shopee,TH,2021-09,Web Browsers,1402
2135,ipricethailand.com,Shopee Thailand (RETIRED),TH,2021-03,Mobile Others,86
2136,ipricethailand.com,Shopee Thailand (RETIRED),TH,2021-04,Mobile Others,93
2137,ipricethailand.com,Shopee Thailand (RETIRED),TH,2021-05,Mobile Others,1
2138,ipricethailand.com,Shopee Thailand (RETIRED),TH,2021-06,Mobile Others,103
2139,ipricethailand.com,Shopee Thailand (RETIRED),TH,2021-07,Mobile Others,2
2140,ipricethailand.com,TH jd.co.th Involve Asia,TH,2021-07,Mobile Others,20
2141,ipricethailand.com,TH jd.co.th Involve Asia,TH,2021-08,Mobile Others,11
2142,ipricethailand.com,The Pizza Company,TH,2021-06,Mobile Android,1
2143,ipricethailand.com,[WEB & APP] New Tops Online,TH,2021-04,Mobile Others,9
2144,ipricethailand.com,[WEB & APP] New Tops Online,TH,2021-05,Mobile Others,8
2145,ipricethailand.com,[WEB & APP] New Tops Online,TH,2021-06,Mobile Others,26
2146,ipricethailand.com,[WEB & APP] New Tops Online,TH,2021-07,Mobile Others,96
2147,ipricethailand.com,[WEB & APP] New Tops Online,TH,2021-08,Mobile Others,139
2148,ipricethailand.com,[WEB & APP] New Tops Online,TH,2021-09,Mobile Others,41
2149,ipricethailand.com,book-depository,TH,2021-07,Web Browsers,1
2150,ipricethailand.com,farfetch,TH,2021-04,Mobile iOS,1
2151,ipricethailand.com,farfetch,TH,2021-07,Mobile iOS,1
2152,ipricethailand.com,farfetch,TH,2021-08,Mobile Android,1
2153,ipricethailand.com,farfetch,TH,2021-08,Mobile iOS,1
2154,ipricethailand.com,farfetch,TH,2021-09,Mobile Android,1
2155,ipricethailand.com,foodpanda,TH,2021-03,Mobile iOS,1
2156,ipricethailand.com,foodpanda,TH,2021-06,Mobile iOS,1
2157,ipricethailand.com,iHerb,TH,2021-03,Mobile Others,1
2158,ipricethailand.com,iHerb,TH,2021-05,Mobile Others,1
2159,ipricethailand.com,iHerb,TH,2021-06,Mobile Others,2
2160,ipricethailand.com,iHerb,TH,2021-07,Mobile Others,1
2161,ipricethailand.com,iherb,TH,2021-03,Mobile Android,1
2162,ipricethailand.com,iherb,TH,2021-03,Mobile Others,1
2163,ipricethailand.com,iherb,TH,2021-03,Mobile iOS,1
2164,ipricethailand.com,iherb,TH,2021-03,Web Browsers,2
2165,ipricethailand.com,iherb,TH,2021-04,Mobile Android,1
2166,ipricethailand.com,iherb,TH,2021-04,Web Browsers,1
2167,ipricethailand.com,iherb,TH,2021-05,Mobile iOS,1
2168,ipricethailand.com,iherb,TH,2021-06,Web Browsers,1
2169,ipricethailand.com,iherb,TH,2021-09,Web Browsers,2
2170,ipricethailand.com,jd,TH,2021-04,Mobile Android,8
2171,ipricethailand.com,jd,TH,2021-04,Web Browsers,15
2172,ipricethailand.com,jd,TH,2021-05,Mobile Android,4
2173,ipricethailand.com,jd,TH,2021-05,Mobile iOS,8
2174,ipricethailand.com,jd,TH,2021-05,Web Browsers,13
2175,ipricethailand.com,jd,TH,2021-06,Mobile Android,15
2176,ipricethailand.com,jd,TH,2021-06,Mobile iOS,4
2177,ipricethailand.com,jd,TH,2021-06,Web Browsers,30
2178,ipricethailand.com,jd,TH,2021-07,Mobile Android,95
2179,ipricethailand.com,jd,TH,2021-07,Mobile iOS,52
2180,ipricethailand.com,jd,TH,2021-07,Web Browsers,84
2181,ipricethailand.com,jd,TH,2021-08,Mobile Android,146
2182,ipricethailand.com,jd,TH,2021-08,Mobile iOS,93
2183,ipricethailand.com,jd,TH,2021-08,Web Browsers,77
2184,ipricethailand.com,jd,TH,2021-09,Mobile Android,93
2185,ipricethailand.com,jd,TH,2021-09,Mobile iOS,63
2186,ipricethailand.com,jd,TH,2021-09,Web Browsers,64
2187,ipricethailand.com,jomashop,TH,2021-03,Web Browsers,3
2188,ipricethailand.com,jomashop,TH,2021-04,Mobile Android,1
2189,ipricethailand.com,jomashop,TH,2021-04,Mobile iOS,1
2190,ipricethailand.com,jomashop,TH,2021-04,Web Browsers,1
2191,ipricethailand.com,jomashop,TH,2021-06,Mobile Android,1
2192,ipricethailand.com,jomashop,TH,2021-06,Web Browsers,1
2193,ipricethailand.com,jomashop,TH,2021-07,Web Browsers,1
2194,ipricethailand.com,jomashop,TH,2021-09,Mobile iOS,1
2195,ipricethailand.com,jomashop,TH,2021-09,Web Browsers,2
2196,ipricethailand.com,kfc,TH,2021-05,Mobile Android,1
2197,ipricethailand.com,lenovo,TH,2021-08,Mobile iOS,8
2198,ipricethailand.com,lenovo,TH,2021-08,Web Browsers,1
2199,ipricethailand.com,lenovo,TH,2021-09,Mobile Android,1
2200,ipricethailand.com,lenovo,TH,2021-09,Web Browsers,10
2201,ipricethailand.com,mytheresa,TH,2021-03,Web Browsers,1
2202,ipricethailand.com,mytheresa,TH,2021-04,Mobile iOS,1
2203,ipricethailand.com,mytheresa,TH,2021-07,Mobile iOS,1
2204,ipricethailand.com,mytheresa,TH,2021-07,Web Browsers,1
2205,ipricethailand.com,mytheresa,TH,2021-09,Mobile iOS,1
2206,ipricethailand.com,officemate,TH,2021-04,Web Browsers,6
2207,ipricethailand.com,officemate,TH,2021-06,Web Browsers,5
2208,ipricethailand.com,officemate,TH,2021-07,Web Browsers,2
2209,ipricethailand.com,officemate,TH,2021-08,Mobile Android,1
2210,ipricethailand.com,officemate,TH,2021-08,Web Browsers,62
2211,ipricethailand.com,officemate,TH,2021-09,Mobile Android,1
2212,ipricethailand.com,officemate,TH,2021-09,Web Browsers,37
2213,ipricethailand.com,powerbuy,TH,2021-03,Mobile Android,1
2214,ipricethailand.com,powerbuy,TH,2021-03,Web Browsers,5
2215,ipricethailand.com,powerbuy,TH,2021-04,Mobile Android,2
2216,ipricethailand.com,powerbuy,TH,2021-04,Web Browsers,5
2217,ipricethailand.com,powerbuy,TH,2021-05,Mobile Android,6
2218,ipricethailand.com,powerbuy,TH,2021-05,Web Browsers,4
2219,ipricethailand.com,powerbuy,TH,2021-06,Mobile Android,2
2220,ipricethailand.com,powerbuy,TH,2021-06,Mobile iOS,1
2221,ipricethailand.com,powerbuy,TH,2021-06,Web Browsers,8
2222,ipricethailand.com,powerbuy,TH,2021-07,Mobile Android,3
2223,ipricethailand.com,powerbuy,TH,2021-07,Web Browsers,2
2224,ipricethailand.com,powerbuy,TH,2021-08,Mobile Android,1
2225,ipricethailand.com,powerbuy,TH,2021-08,Web Browsers,4
2226,ipricethailand.com,powerbuy,TH,2021-09,Mobile Android,4
2227,ipricethailand.com,powerbuy,TH,2021-09,Web Browsers,6
2228,ipricethailand.com,robinson,TH,2021-04,Mobile Android,1
2229,ipricethailand.com,robinson,TH,2021-04,Web Browsers,2
2230,ipricethailand.com,robinson,TH,2021-05,Web Browsers,6
2231,ipricethailand.com,robinson,TH,2021-06,Mobile Android,1
2232,ipricethailand.com,robinson,TH,2021-06,Web Browsers,2
2233,ipricethailand.com,robinson,TH,2021-08,Mobile Android,1
2234,ipricethailand.com,robinson,TH,2021-09,Mobile Android,1
2235,ipricethailand.com,robinson,TH,2021-09,Web Browsers,2
2236,ipricethailand.com,super-sports,TH,2021-03,Mobile Android,14
2237,ipricethailand.com,super-sports,TH,2021-03,Mobile iOS,2
2238,ipricethailand.com,super-sports,TH,2021-03,Web Browsers,15
2239,ipricethailand.com,super-sports,TH,2021-04,Mobile Android,8
2240,ipricethailand.com,super-sports,TH,2021-04,Web Browsers,3
2241,ipricethailand.com,super-sports,TH,2021-05,Mobile Android,8
2242,ipricethailand.com,super-sports,TH,2021-05,Web Browsers,4
2243,ipricethailand.com,super-sports,TH,2021-06,Mobile Android,10
2244,ipricethailand.com,super-sports,TH,2021-06,Web Browsers,4
2245,ipricethailand.com,super-sports,TH,2021-07,Mobile Android,4
2246,ipricethailand.com,super-sports,TH,2021-07,Web Browsers,6
2247,ipricethailand.com,super-sports,TH,2021-08,Mobile Android,4
2248,ipricethailand.com,super-sports,TH,2021-08,Mobile iOS,4
2249,ipricethailand.com,super-sports,TH,2021-08,Web Browsers,10
2250,ipricethailand.com,super-sports,TH,2021-09,Mobile Android,7
2251,ipricethailand.com,super-sports,TH,2021-09,Mobile iOS,1
2252,ipricethailand.com,super-sports,TH,2021-09,Web Browsers,3
2253,ipricethailand.com,taobao,TH,2021-03,Mobile Android,30
2254,ipricethailand.com,taobao,TH,2021-03,Mobile iOS,5
2255,ipricethailand.com,taobao,TH,2021-03,Web Browsers,1
2256,ipricethailand.com,taobao,TH,2021-04,Mobile Android,44
2257,ipricethailand.com,taobao,TH,2021-04,Mobile iOS,12
2258,ipricethailand.com,taobao,TH,2021-04,Web Browsers,3
2259,ipricethailand.com,taobao,TH,2021-05,Mobile Android,22
2260,ipricethailand.com,taobao,TH,2021-05,Mobile iOS,4
2261,ipricethailand.com,taobao,TH,2021-05,Web Browsers,2
2262,ipricethailand.com,taobao,TH,2021-06,Mobile Android,15
2263,ipricethailand.com,taobao,TH,2021-06,Mobile iOS,4
2264,ipricethailand.com,taobao,TH,2021-06,Web Browsers,2
2265,ipricethailand.com,taobao,TH,2021-07,Mobile Android,3
2266,ipricethailand.com,taobao,TH,2021-07,Mobile iOS,4
2267,ipricethailand.com,taobao,TH,2021-07,Web Browsers,3
2268,ipricethailand.com,taobao,TH,2021-08,Mobile Android,9
2269,ipricethailand.com,taobao,TH,2021-08,Mobile iOS,3
2270,ipricethailand.com,taobao,TH,2021-08,Web Browsers,1
2271,ipricethailand.com,taobao,TH,2021-09,Mobile Android,18
2272,ipricethailand.com,taobao,TH,2021-09,Mobile iOS,5
2273,ipricethailand.com,taobao,TH,2021-09,Web Browsers,2
2274,ipricethailand.com,watchshopping,TH,2021-06,Mobile iOS,1
2275,ipricethailand.com,watchshopping,TH,2021-08,Mobile Android,1
2276,ipricethailand.com,watsons,TH,2021-04,Mobile iOS,1
2277,ipricethailand.com,watsons,TH,2021-05,Mobile iOS,1
2278,ipricethailand.com,watsons,TH,2021-05,Web Browsers,2
2279,ipricethailand.com,watsons,TH,2021-08,Mobile Android,1
2280,ipricethailand.com,watsons,TH,2021-09,Web Browsers,1
2281,ipricethailand.com,yesstyle,TH,2021-03,Mobile Android,1
2282,ipricethailand.com,yesstyle,TH,2021-03,Web Browsers,1
2283,ipricethailand.com,yesstyle,TH,2021-05,Web Browsers,1
2284,ipricethailand.com,yesstyle,TH,2021-06,Mobile Android,1
